string2 0,string2 1,float 2,string2 3,float 4,string2 5,float 6,string2 7,float 8,string2 9,float 10,string2 11,float 12,string2 13,float 14,string2 15,float 16,string2 17,float 18,string2 19,float 20
"m440_080_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_080_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_091_c37","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_091_c38","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_091_c40","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_110_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_110_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_110_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c02","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c03","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c04","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c05","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c06","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c07","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c08","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c09","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c10","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c11","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c12","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c13","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"m440_130_c14","l_scarf01",0,"r_scarf01",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
