int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20402073,2,"","chr456",0,0,1,"","","fe02","",0,0,"F01",0,0,-13.076,1.999,30.127,-121.821,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402080,2,"","chr102",0,0,1,"","","bn02","",0,0,"F01",2,0,4.717,3.072,15.487,-21.631,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402081,2,"","chr052",0,0,1,"","","fq01","",0,0,"F01",0,0,-15.367,2.14,29.786,161.974,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402082,2,"","chr718",0,0,1,"","","e021","",0,0,"F01",0,0,-12.341,2.11,28.004,-108.345,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402128,2,"","chr510",0,0,1,"","","bn02","",0,0,"F01",2,0,4.342,3.074,16.021,-411.273,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402129,2,"","chr708",0,0,1,"","","fn02_01","",0,0,"F01",2,0,4.887,3.074,16.965,-136.561,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402131,2,"","chr437",0,0,1,"","","ba01","",0,0,"F01",0,0,4.945,3.053,14.137,80.824,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402141,2,"","chr623",0,0,1,"","","fq01","",0,0,"F01",0,0,3.425,3.035,6.906,123.595,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402142,2,"","chr374",0,0,1,"","","bn02","",0,0,"F01",0,0,-1.084,3.5,-11.775,-143.427,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402144,3,"","chr708",0,0,0,"","","fq01","",0,0,"F01",0,0,5.662,2.004,34.57,-12.319,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402145,3,"","chr510",0,0,0,"","","fe04","",0,0,"F01",0,0,4.338,2.004,30.616,-359.642,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402146,3,"","chr102",0,0,0,"","","fq01","",0,0,"F01",0,0,4.477,3.074,22.36,-47.818,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402147,3,"","chr437",0,0,0,"","","fe02","",0,0,"F01",0,0,2.646,1.999,32.022,-21.465,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402148,3,"","chr718",0,0,0,"","","f000","",0,0,"F01",0,0,-4.56,1.999,28.466,-661.586,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402149,3,"","chr052",0,0,0,"","","f002","",0,0,"F01",0,0,0.835,3.074,22.358,368.25,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402151,3,"","chr374",0,0,0,"","","bn01","",0,0,"F01",0,0,-3.272,3.053,11.915,26.406,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402186,3,"","chr708",0,0,0,"","","ba02","",0,0,"F01",0,0,-19.221,1.949,53.506,-245.51,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402187,3,"","chr512",0,0,0,"","","fe02","",0,0,"F01",0,0,-408.03,3.991,499.14,648.001,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402188,3,"","chr437",0,0,0,"","","fe02","",0,0,"F01",0,0,-17.825,2.056,50.294,97.22,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402189,3,"","chr009",0,0,0,"","","fe01","",0,0,"F01",0,0,-23.938,3.478,57.652,97.153,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402190,3,"","chr009",0,0,0,"","","br01","",0,0,"F01",0,0,-23.003,3.274,61.896,100.794,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20402191,3,"","chr708",0,0,0,"","","fe03","",0,0,"F01",0,0,-14.054,2.056,41.969,-306.284,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402192,3,"","chr708",0,0,0,"","","fn02_01","",0,0,"F01",2,0,-24.144,2,43.106,-292.036,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402193,3,"","chr437",0,0,0,"","","bn02","",0,0,"F01",2,0,-23.799,2,42.036,92.25,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402200,3,"","chr512",0,0,0,"","","fe02","",0,0,"F01",0,0,-2.007,1.999,30.217,390.809,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402029,4,"","chr320",0,0,1,"","","fe02","",0,0,"F01",0,0,5.466,3.699,-28.66,-899.016,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402041,4,"","chr317",0,0,1,"","","fe02","",0,0,"F01",0,0,4.256,3.5,-29.237,134.972,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402075,4,"","chr311",0,0,1,"","","f001","",0,0,"F01",0,0,3.02,10.111,-38.81,-7.633,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402099,4,"","chr706",0,0,1,"","","fe02","",0,0,"F01",0,0,-10.064,3.516,-63.955,-413.324,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402100,4,"","chr707",0,0,1,"","","fe02","",0,0,"F01",0,0,-12.653,3.516,-61.809,-586.838,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402101,4,"","chr392",0,0,1,"","","fe03","",0,0,"F01",0,0,-10.835,3.516,-61.585,-513.526,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402122,4,"","chr097",0,0,1,"","","fe02","",0,0,"F01",0,0,-2.946,15.418,-50.814,-407.702,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402123,4,"","chr097",0,0,1,"","","fe04","",0,0,"F01",0,0,-4.658,15.968,-48.03,-576.292,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402124,4,"","chr042",0,0,1,"","","fe02","",0,0,"F01",0,0,4.52,17.442,-44.925,-641.465,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402125,4,"","chr042",0,0,1,"","","fe04","",0,0,"F01",0,0,5.954,17.442,-46.403,-407.162,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402176,5,"","chr707",0,0,0,"","","fe02","",0,0,"F01",0,0,-5.461,3.516,-76.888,-568.018,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402177,5,"","chr392",0,0,0,"","","fe02","",0,0,"F01",0,0,-2.662,3.516,-71.783,-554.811,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402178,5,"","chr706",0,0,0,"","","fe02","",0,0,"F01",0,0,-5.148,3.516,-72.76,-193.588,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402179,5,"","chr056",0,0,0,"","","fe02","",0,0,"F01",0,0,4.186,6.057,-70.446,547.606,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402180,5,"","chr705",0,0,0,"","","fq01","",0,0,"F01",0,0,5.525,3.516,-67.893,563.469,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402181,5,"","chr061",0,0,0,"","","fe02","",0,0,"F01",0,0,8.416,3.516,-75.92,-167.432,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",0,10,1,-1,"","","","","",""
20402182,5,"","chr317",0,0,0,"","","fe02","",0,0,"F01",0,0,3.164,3.5,-31.286,191.775,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402183,5,"","chr320",0,0,0,"","","fe02","",0,0,"F01",0,0,4.646,4.131,-28.105,-891.376,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402184,5,"","chr042",0,0,0,"","","fe01","",0,0,"F01",0,0,-0.525,5.795,-61.48,-549.65,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402185,5,"","chr042",0,0,0,"","","fe04","",0,0,"F01",0,0,-3.266,5.956,-61.02,-555.019,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402194,5,"","chr311",0,0,0,"","","f001","",0,0,"F01",0,0,1.593,10.111,-38.596,-186.172,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402195,5,"","chr097",0,0,0,"","","fe02","",0,0,"F01",0,0,6.63,6.837,-74.542,-512.763,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402196,5,"","chr097",0,0,0,"","","fe04","",0,0,"F01",0,0,6.654,7.45,-70.099,-522.136,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402076,6,"","chr061",0,0,1,"","","bn01","",0,0,"F01",0,0,-6.647,11.998,9.491,-90.251,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモン速度4","rail_move_305",0,2,1,-1,"","","","","",""
20402087,6,"","chr114",0,0,1,"","","ba02","",0,0,"F01",0,0,-11.535,3.516,-63.199,-282.105,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20402097,6,"","chr369",0,0,1,"","","fq01","",0,0,"F01",0,0,-7.651,3.523,-47.38,-263.856,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402110,6,"","chr705",0,0,1,"","","fq01","",0,0,"F01",0,0,16.101,8.329,-57.088,459.563,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402111,6,"","chr055",0,0,1,"","","fe02","",0,0,"F01",0,0,17.491,8.383,-56.902,582.369,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402112,6,"","chr056",0,0,1,"","","fe01","",0,0,"F01",0,0,15.858,9.952,-54.054,524.451,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20402083,9,"","chr061",0,0,0,"","","bn01","",0,0,"F01",0,0,2.499,3.614,-48.117,-0.126,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_101",0,10,1,-1,"","","","","",""
20402036,10,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-3.8,13.122,34.572,137.453,0,0,1,1,0,0,0,0,-1,1,1,"","デジモン速度4","rail_move_300",0,3,1,-1,"","","","","",""
20402095,10,"","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,0.002,8.403,-83.431,1.032,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_09",0,15,1,-1,"","","","","",""
20402140,10,"","chr097",0,0,0,"","","bn01","",0,0,"F01",0,0,-20.504,13.588,-84.214,104.574,0,0,1,1,0,0,0,0,-1,1,1,"","飛行デジモン速度5","rail_move_07",0,1,1,-1,"","","","","",""
20402169,10,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-305.421,2.056,-170.819,-109.341,0,0,1,1,0,0,0,0,-1,1,1,"mob01","飛行デジモン速度5","rail_move_10",1,3,1,-1,"","","","","",""
20402171,10,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,20.957,5.69,-7.134,-72.356,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_12",1,3,1,-1,"","","","","",""
20402172,10,"","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,2.651,6.261,-25.013,-177.064,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_12",1,15,1,-1,"","","","","",""
20402173,10,"","chr056",0,0,0,"","","bn01","",0,0,"F01",0,0,28.727,10.503,-52.303,-270.795,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_12",1,15,1,-1,"","","","","",""
20402174,10,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,4.838,10.776,-51.761,-228.581,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_12",1,3,1,-1,"","","","","",""
