int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
604129,2,"mob_0129","npc105ha010101",0,0,0,"","","fn09_02","",30,60,"E01_M01",0,0,0.497,0,3.124,7.762,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604130,2,"mob_0130","npc105ha010101",0,0,0,"","","fn07_01","",0,0,"E01_M01",0,0,-16.328,-0.001,0.18,42.783,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604131,2,"mob_0131","npc105ha010101",0,0,0,"","","e507","",0,0,"E01_M01",0,0,-6.495,0,-4.088,53.347,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604132,5,"mob_0129","npc105ha010101",0,0,0,"","","e541","",30,60,"E01_M01",0,0,-6.923,0,-0.754,-116.037,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604133,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,6.218,0,-2.512,-216.845,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604134,5,"mob_0129","mob030010101",0,0,0,"","","fn12","",30,60,"E01_M01",0,0,-2.936,0,10.273,-245.169,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604135,5,"mob_0129","npc105ha010101",0,0,0,"","","e540","",30,60,"E01_M01",0,0,6.819,0,29.766,-277.08,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604136,5,"mob_0129","npc105ha010101",0,0,0,"","","e539","",30,60,"E01_M01",0,0,-6.951,-0.001,13.074,-202.271,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604137,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,-5.644,0,13.634,-121.019,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604138,5,"mob_0129","mob030010101",0,0,0,"","","fn03","",30,60,"E01_M01",0,0,-13.682,-0.001,7.064,-182.312,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604139,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-11.595,-0.001,8.783,-138.73,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604140,5,"mob_0129","npc105ha010101",0,0,0,"","","e540","",30,60,"E01_M01",0,0,-9.418,-0.001,32.026,-178.875,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604141,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-23.89,-0.002,10.209,90,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604142,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.325,0,33.589,180,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604143,5,"mob_0129","mob030010101",0,0,0,"","","fn12","",30,60,"E01_M01",0,0,21.197,0,-4.825,58.858,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604144,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,21.814,0,-9.637,147.299,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604145,5,"mob_0129","mob030010101",0,0,0,"","","bn01","",30,60,"E01_M01",0,0,22.007,0,-3.295,122.501,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604146,5,"mob_0129","npc105ha010101",0,0,0,"","","e544","",30,60,"E01_M01",0,0,14.277,0,6.879,180.707,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604147,5,"mob_0129","mob030010101",0,0,0,"","","fn07","",30,60,"E01_M01",0,0,13.346,0,6.946,125.188,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604148,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-2.677,0,30.761,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604149,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-1.487,0,30.734,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604150,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-0.301,0,30.754,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604151,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,2.043,0,30.843,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604152,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.854,0,30.869,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604153,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,3.332,0,30.9,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604154,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-2.758,0,29.35,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604155,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-1.568,0,29.323,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604156,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-0.382,0,29.343,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604157,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,1.963,0,29.432,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604158,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.773,0,29.458,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604159,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,3.251,0,29.489,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604160,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,3.123,0,27.943,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604161,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-2.886,0,27.804,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604162,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-1.697,0,27.776,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604163,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-0.51,0,27.797,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604164,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,1.835,0,27.878,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604165,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.644,0,27.882,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604166,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.655,0,26.056,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604167,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,3.134,0,26.117,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604168,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-2.875,0,25.978,7.539,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604169,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-1.687,0,25.95,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604170,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-0.499,0,25.971,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604171,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,1.846,0,26.052,9.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"1","","","","",""
604172,5,"mob_0129","mob030010101",0,0,0,"","","fn08","",30,60,"E01_M01",0,0,-10.746,0,29.801,-361.459,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604173,5,"mob_0129","mob030010101",0,0,0,"","","fn03","",30,60,"E01_M01",0,0,-6.662,0,30.235,282.176,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604174,5,"mob_0129","mob030010101",0,0,0,"","","fn06","",30,60,"E01_M01",0,0,3.81,0,-3.111,271.44,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604175,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,2.668,0,-3.686,51.523,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604176,5,"mob_0129","npc105ha010101",0,0,0,"","","fn01_04","",30,60,"E01_M01",0,0,1.306,0,-1.885,121.985,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604177,5,"mob_0129","mob030010101",0,0,0,"","","e006","",30,60,"E01_M01",0,0,6.919,0,-4.661,33.301,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604178,5,"mob_0129","npc105ha010101",0,0,0,"","","e524","",30,60,"E01_M01",0,0,-10.703,0,-0.016,131.973,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604179,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,-9.095,0,5.482,81.825,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604180,5,"mob_0129","mob030010101",0,0,0,"","","fn13","",30,60,"E01_M01",0,0,1.139,0,10.202,234.42,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604181,5,"mob_0129","npc105ha010101",0,0,0,"","","fnt01_02","",30,60,"E01_M01",0,0,-6.808,0,5.82,-86.41,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604182,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-24.198,-0.003,16.191,90,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604183,5,"mob_0129","mob030010101",0,0,0,"","","fn06","",30,60,"E01_M01",0,0,8.821,-0.001,31.922,-190.336,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604184,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,13.589,-0.003,30.285,-90.224,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604185,5,"mob_0129","npc105ha010101",0,0,0,"","","fn07_01","",30,60,"E01_M01",0,0,6.331,0,19.196,29.485,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604186,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,8.513,0,20.095,-115.814,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604187,5,"mob_0129","npc105ha010101",0,0,0,"","","e544","",30,60,"E01_M01",0,0,7.362,0,18.245,-182.243,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604188,5,"mob_0129","npc105ha010101",0,0,0,"","","e524","",30,60,"E01_M01",0,0,16.141,3.696,29.916,187.459,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,0,-1,"","","","","",""
604189,5,"mob_0129","npc105ha010101",0,0,0,"","","e540","",30,60,"E01_M01",0,0,17.645,3.696,-10.958,287.169,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,0,-1,"","","","","",""
604190,5,"mob_0129","mob030010101",0,0,0,"","","fn08","",30,60,"E01_M01",0,0,13.411,3.696,-10.367,38.373,0,0,1,1,0,0,0,0,-1,1,0,"","","",0,0,0,-1,"","","","","",""
604191,5,"mob_0129","npc105ha010101",0,0,0,"","","fn01_09","",30,60,"E01_M01",0,0,2.531,0,3.135,-282.234,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604192,5,"mob_0129","npc105ha010101",0,0,0,"","","e030","",30,60,"E01_M01",0,0,5.353,-0.001,8.354,-370.784,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604193,5,"mob_0129","mob030010101",0,0,0,"","","fn01","",30,60,"E01_M01",0,0,5.369,-0.001,14.977,-135.615,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604194,5,"mob_0129","mob030010101",0,0,0,"","","fn12","",30,60,"E01_M01",0,0,12.835,-0.003,1.687,11.99,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604195,5,"mob_0129","npc105ha010101",0,0,0,"","","e540","",30,60,"E01_M01",0,0,8.4,0,-3.262,236.277,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604196,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,8.848,-0.001,0.633,-164.203,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604197,5,"mob_0129","npc105ha010101",0,0,0,"","","e540","",30,60,"E01_M01",0,0,2.677,-0.001,13.672,-180.338,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604198,5,"mob_0129","npc105ha010101",0,0,0,"","","e539","",30,60,"E01_M01",0,0,-13.832,0,31.829,236.403,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604199,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-13.021,0,35.853,-139.074,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604200,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,-2.593,0,15.647,1.998,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
604201,5,"mob_0129","mob030010101",0,0,0,"","","fn02","",30,60,"E01_M01",0,0,0.836,0,15.758,1.998,0,0,1,1,0,0,0,0,-1,0,0,"","","",0,0,0,-1,"","","","","",""
