int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
202619,1,"","mob044",0,0,0,"","","fn02","",0,0,"F01",0,0,-27.661,0,-57.175,-5.806,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,0,-1,"","","","","",""
202620,1,"","mob193",0,0,0,"","","fn56","",0,0,"F01",0,0,-25.606,-0.001,-57.683,-148.272,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,0,-1,"","","","","",""
202621,1,"","mob074",0,0,0,"","","fn65","",0,0,"F01",0,0,-26.35,0,-58.783,0,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,0,-1,"","","","","",""
202622,1,"","mob084",0,0,0,"","","fn13","",0,0,"F01",0,0,-23.385,0,-63.195,-105.828,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202623,1,"","mob001",0,0,0,"","","fn64","",0,0,"F01",0,0,-27.779,0,-67.762,30,0,0,1,1,0,0,0,0,-1,0,0,"","歩行者無視","",1,15,1,-1,"","","","","",""
202624,1,"","mob014",0,0,0,"","","fn08","",0,0,"F01",0,0,-25.589,0,-69.025,-416.278,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202625,1,"","mob074",0,0,0,"","","fn10","",0,0,"F01",0,0,-21.763,-0.022,-70.205,-25.815,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202626,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-23.626,-0.023,-70.395,25.447,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202627,1,"","mob153",0,0,0,"","","fn52","",0,0,"F01",0,0,-22.371,-0.022,-70.031,54.29,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202628,1,"","mob153",0,0,0,"","","fn56","",0,0,"F01",0,0,-24.091,-0.022,-78.914,152.34,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202629,1,"","mob074",0,0,0,"","","fn18","",0,0,"F01",0,0,-19.834,-0.022,-79.703,-18.044,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202630,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-26.258,-0.023,-74.991,35.171,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202631,1,"","mob063",0,0,0,"","","fn11","",0,0,"F01",0,0,-22.379,-0.01,-64.03,-154.089,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202632,1,"","mob064",0,0,0,"","","fn07","",0,0,"F01",0,0,-24.387,-0.009,-62.395,-187.723,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202633,1,"","mob014",0,0,0,"","","fn08","",0,0,"F01",0,0,-23.016,-0.009,-69.184,-416.278,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202634,1,"","mob084",0,0,0,"","","fn13","",0,0,"F01",0,0,-27.046,-0.009,-66.537,-105.828,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202635,1,"","mob064",0,0,0,"","","fn09","",0,0,"F01",0,0,-26.775,0.02,-69.185,39.014,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202636,1,"","mob083",0,0,0,"","","fn52","",0,0,"F01",0,0,-24.719,-0.01,-63.516,23.094,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202637,1,"","mob004",0,0,0,"","","fn54","",0,0,"F01",0,0,-26.033,-0.009,-64.152,-174.469,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202638,1,"","mob058",0,0,0,"","","fn70","",0,0,"F01",0,0,-24.163,0.02,-68.763,-243.482,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202639,1,"","mob014",0,0,0,"","","fn09","",0,0,"F01",0,0,-29.248,0,-64.644,-310.505,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202640,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-24.663,-0.023,-84.195,25.447,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202641,1,"","mob074",0,0,0,"","","fn10","",0,0,"F01",0,0,-21.916,-0.022,-82.853,-25.815,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202642,1,"","mob014",0,0,0,"","","fn08","",0,0,"F01",0,0,-22.688,-0.009,-76.072,-416.278,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202643,1,"","mob058",0,0,0,"","","fn70","",0,0,"F01",0,0,-26.753,0.02,-80.424,-243.482,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202644,1,"","mob074",0,0,0,"","","fn18","",0,0,"F01",0,0,-19.286,-0.022,-86.034,-19.871,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202645,1,"","mob153",0,0,0,"","","fn56","",0,0,"F01",0,0,-21.782,-0.022,-89.003,187.466,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202646,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-17.536,-0.023,-94.667,24.341,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202647,1,"","mob061",0,0,0,"","","fn01","",0,0,"F01",0,0,-21.964,-0.023,-97.432,38.563,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202648,1,"","mob074",0,0,0,"","","fn10","",0,0,"F01",0,0,-24.151,-0.022,-87.531,33.632,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202649,1,"","mob014",0,0,0,"","","fn08","",0,0,"F01",0,0,-19.037,-0.009,-90.032,-415.437,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
202650,1,"","mob058",0,0,0,"","","fn70","",0,0,"F01",0,0,-24.703,0.02,-91.935,-230.366,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
