int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
108709,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,10.326,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108710,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,14.594,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108711,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,164.817,1.4,18.595,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108712,"",1,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,168.988,0,-5.732,199.056,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108713,"",1,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,168.058,-0.001,7.95,20.026,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108714,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-2.158,0.229,-86.636,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108715,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,12.186,0.27,-93.687,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108716,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-0.239,1.4,-88.239,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108717,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,3.322,1.4,-89.708,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108718,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,6.926,1.4,-91.329,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108719,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,10.095,1.4,-92.72,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108720,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,46.341,1.4,-100.014,16.968,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108721,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,75.073,-0.002,12.383,270,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108722,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,62.671,-0.002,12.835,277.114,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108723,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,50.292,-0.002,15.747,297.501,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108725,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,43.715,0.003,110.704,30,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108726,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,58.247,0.022,101.319,30,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108727,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,46.185,1.279,108.959,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108728,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,48.594,1.279,107.3,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108729,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,51.211,1.279,105.569,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108730,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,53.715,1.279,103.909,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108731,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,55.959,1.279,102.499,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108732,"",1,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,48.135,-0.321,102.194,-95.283,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108733,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-148.853,0.181,-30.396,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108734,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-129.204,0.284,-40.194,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108735,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-145.838,1.4,-31.814,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108736,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-142.581,1.4,-33.492,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108737,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-139.19,1.4,-35.338,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108738,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-135.763,1.4,-36.991,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108739,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-132.67,1.4,-38.635,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108740,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-50.752,0,29.467,-245.44,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108741,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-62.567,0,34.635,-245.44,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108742,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-74.147,0,40.029,-245.44,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108746,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-75.002,0.23,142.125,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108747,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-54.113,0.333,131.752,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108748,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-71.421,1.449,140.702,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108749,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-67.39,1.449,138.412,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108750,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-63.998,1.449,136.563,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108751,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-60.7,1.449,134.97,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108752,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-57.286,1.449,133.171,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108753,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-74.135,1.4,-21.207,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
108754,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-71.64,1.4,-22.389,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
