int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20404206,2,"","chr052",0,0,0,"","","f005","",0,0,"F02",0,0,-20.265,17.728,32.625,-540.145,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404207,2,"","chr611",0,0,0,"","","fq02","",0,0,"F03",0,0,-21.901,13.839,30.679,-613.469,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404208,2,"","chr399",0,0,0,"","","f000","",0,0,"F02",0,0,-20.387,13.793,30.369,-474.261,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404209,2,"","chr020",0,0,0,"","","fn02_01","",0,0,"F01",0,0,-14.818,2.069,17.897,-539.04,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404210,2,"","chr070",0,0,0,"","","f003","",0,0,"F01",0,0,-28.1,10.534,26.532,93.077,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404211,2,"","chr074",0,0,0,"","","fe03","",0,0,"F01",0,0,-13.61,39.569,3.575,1040.9,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404212,2,"","chr068",0,0,0,"","","fe03","",0,0,"F01",0,0,-17.409,15.963,0.61,1262.59,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404213,2,"","chr515",0,0,0,"","","fe04","",0,0,"F03",0,0,-15.74,11.047,24.405,-72.125,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404214,2,"","chr348",0,0,0,"","","fe03","",0,0,"F03",0,0,-14.991,11.047,23.433,-75.064,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404216,2,"","chr190",0,0,0,"","","fe04","",0,0,"F01",0,0,82.869,-6.375,-29.114,555.876,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404217,2,"","chr103",0,0,0,"","","fe04","",0,0,"F01",0,0,81.073,-7.56,-30.836,774.998,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404218,2,"","chr458",0,0,0,"","","fq01","",0,0,"F01",0,0,83.791,-7.5,-32.641,-3.703,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404219,2,"","chr219",0,0,0,"","","fq01","",0,0,"F01",0,0,85.613,-6.929,-41.412,764.825,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404220,2,"","chr756",0,0,0,"","","fq02","",0,0,"F01",2,0,63.241,-5.209,-29.01,68.611,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404221,2,"","chr569",0,0,0,"","","f000","",0,0,"F01",2,0,88.892,-7.5,-33.55,-475.605,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404015,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,62.535,13.268,-25.377,-61.466,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_03",1,0,1,-1,"1","","","","",""
20404016,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-118.607,19.887,32.119,-182.838,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_04",1,0,1,-1,"1","","","","",""
20404017,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-20.487,12.472,-12.216,-73.848,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_03",1,0,1,-1,"1","","","","",""
20404018,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-15.828,5.223,-4.867,117.167,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_04",1,0,1,-1,"1","","","","",""
20404066,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,24.052,28.98,6.507,84.717,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_07",1,0,1,-1,"1","","","","",""
20404067,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-7.308,40.17,-21.59,-35.065,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_07",1,0,1,-1,"1","","","","",""
20404068,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,31.95,21.934,-30.758,177.257,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_07",1,0,1,-1,"1","","","","",""
20404073,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,11.196,8.948,-9.754,-89.381,0,0,1,1,0,0,0,0,-1,1,1,"sp01","歩行者シグナル","rail_move_03",1,0,1,-1,"1","","","","",""
20404138,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-31.574,10.846,14.207,-170.681,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_012",1,3,1,-1,"","","","","",""
20404140,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-15.229,4.781,-6.494,-252.156,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_012",1,3,1,-1,"","","","","",""
20404141,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,34.847,4.447,-0.835,-384.772,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_012",1,3,1,-1,"","","","","",""
20404178,3,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-43.987,7.752,3.34,177.307,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_013",0,3,1,-1,"","","","","",""
20404180,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-26.268,16.387,-18.222,-245.149,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_014",0,3,1,-1,"","","","","",""
20404181,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-53.407,14.402,9.266,-47.923,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_015",0,3,1,-1,"","","","","",""
20404196,3,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-18.305,26.891,7.326,19.302,0,0,1,1,0,0,0,0,-1,1,1,"mob01","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404197,3,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-8.643,28.962,-1.435,258.256,0,0,1,1,0,0,0,0,-1,1,1,"mob01","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404198,3,"","chr042",0,0,0,"","","br01","",0,0,"F01",0,0,-19.681,31.88,1.903,322.9,0,0,1,1,0,0,0,0,-1,1,1,"mob01","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404199,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-19.397,23.004,2.348,0.856,0,0,1,1,0,0,0,0,-1,1,1,"","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404200,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-6.541,24.436,1.007,182.443,0,0,1,1,0,0,0,0,-1,1,1,"","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404201,3,"","chr097",0,0,0,"","","br01","",0,0,"F01",0,0,-13.64,27.44,10.434,89.521,0,0,1,1,0,0,0,0,-1,1,1,"","歩行者早歩き","rail_move_017",1,3,1,-1,"","","","","",""
20404135,4,"","chr140",0,0,0,"","","fe02","",0,0,"F01",0,0,80.773,47.451,-3.932,618.797,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404053,5,"","chr463",0,0,0,"","","br01","",0,0,"F01",0,0,114.837,95.457,-50.612,-51.843,0,0,1,1,0,0,0,0,-1,1,1,"","デジモンデフォルト","rail_move_101",0,0,1,-1,"","","","","",""
20404077,6,"","chr623",0,0,0,"","","fe04","",0,0,"F01",0,0,-34.503,8.04,1.588,-171.14,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404100,6,"","chr702",0,0,0,"","","fq02","",0,0,"F01",0,0,-34.914,8.04,-0.187,765.236,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404149,6,"","chr242",0,0,0,"","","fe02","",0,0,"F01",0,0,-13.784,8.04,-30.72,113.452,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404150,6,"","chr242",0,0,0,"","","fe04","",0,0,"F01",0,0,-12.509,8.04,-29.767,147.297,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404151,7,"","chr242",0,0,0,"","","bn02","",0,0,"F01",2,0,-16.484,8.998,-28.786,120.311,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404152,7,"","chr242",0,0,0,"","","bn02","",0,0,"F01",2,0,-16.1,8.992,-28.326,117.513,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404008,8,"","chr729",0,0,0,"","","fq01","",0,0,"F01",0,0,-40.642,1.949,-13.363,115.984,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404061,8,"","chr708",0,0,0,"","","fe04","",0,0,"F01",0,0,-1.688,1.98,0.28,645.403,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404093,8,"","chr621",0,0,0,"","","fe02","",0,0,"F01",0,0,-3.828,1.987,1.336,-202.037,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404094,8,"","chr708",0,0,0,"","","fe02","",3,3,"F01",0,0,-2.574,1.994,-1.856,293.788,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404117,8,"","chr241",0,0,0,"","","fq02","",0,0,"F01",0,0,-57.888,1.986,10.306,-330.561,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404119,8,"","chr208",0,0,0,"","","fn02_01","",0,0,"F02",0,0,-30.834,10.993,-17.495,-283.205,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404123,8,"","chr380",0,0,0,"","","fq01","",0,0,"F01",0,0,-41.013,1.949,-14.839,40.434,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404156,8,"","chr770",0,0,0,"","","fe04","",0,0,"F01",0,0,-4.564,1.987,-1.908,-317.993,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404159,8,"mob_001","chr219",0,0,0,"","","fq02","",0,0,"F01",0,0,-45.684,1.976,-10.664,-89.488,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404160,8,"","chr576",0,0,0,"","","bn02","",0,0,"F01",0,0,-60.56,5.924,-11.602,378.34,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404161,8,"","chr410",0,0,0,"","","fq02","",0,0,"F01",0,0,-54.651,5.687,-15.872,417.206,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404162,8,"","chr241",0,0,0,"","","fq02","",0,0,"F01",0,0,-58.399,2.072,-5.54,-405.707,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404163,8,"","chr241",0,0,0,"","","bn02","",0,0,"F01",0,0,-58.018,2.082,-12.892,-2.729,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404165,8,"mob_002","chr208",0,0,0,"","","fe02","",0,0,"F01",0,0,-47.47,1.976,-11.713,-284.032,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404166,8,"","chr728",0,0,0,"","","bn02","",0,0,"F01",0,0,-58.468,3.214,-14.79,-288.863,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404102,9,"","chr410",0,0,0,"","","fq01","",0,0,"F01",0,0,-40.889,7.803,-15.846,683.179,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404103,9,"","chr219",0,0,0,"","","fq01","",0,0,"F01",0,0,-56.14,2.038,-14.848,44.881,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404104,9,"","chr576",0,0,0,"","","fe02","",0,0,"F01",0,0,-57.36,5.126,-7.735,96.251,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404105,9,"","chr609",0,0,0,"","","fe02","",0,0,"F01",0,0,-57.949,2.086,-4.805,110.201,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404116,9,"","chr241",0,0,0,"","","bn01","",0,0,"F01",0,0,-58.527,2.991,11.091,-2.729,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404118,9,"","chr728",0,0,0,"","","fe02","",0,0,"F01",0,0,-45.863,5.911,-17.631,-382.12,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404136,9,"","chr341",0,0,0,"","","fq01","",0,0,"F01",0,0,-45.123,1.987,0.156,15.868,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,2,1,-1,"","","","","",""
20404153,9,"","chr770",0,0,0,"","","br01","",0,0,"F01",0,0,-45.861,1.949,-14.044,-82.925,0,0,1,1,0,0,0,0,-1,0,1,"","デジモンデフォルト","rail_move_011",1,2,1,-1,"","","","","",""
20404154,9,"","chr708",0,0,0,"","","fe02","",0,0,"F01",0,0,-44.581,1.976,-16.998,701.132,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404155,9,"","chr708",0,0,0,"","","fe04","",0,0,"F01",0,0,-42.344,2.843,-17.254,699.222,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404157,9,"","chr380",0,0,0,"","","fq02","",0,0,"F01",0,0,-3.543,1.949,0.063,-671.954,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404158,9,"","chr729",0,0,0,"","","fe02","",0,0,"F01",0,0,-1.706,1.949,2.995,-140.087,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
20404215,9,"","chr208",0,0,0,"","","fe02","",0,0,"F02",0,0,-38.255,8.627,-13.058,-405.691,0,0,1,1,0,0,0,0,-1,1,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404238,12,"rumor_m140_01","chr044",0,0,0,"","","fq02","",0,0,"F03",0,0,23.94,0.207,-11.589,29.197,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404239,12,"","chr708",0,0,0,"","","fq02","",0,0,"F03",2,0,25.197,0.006,-12.522,17.971,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,1,-1,"","","","","",""
20404240,12,"rumor_m140_02","chr466",0,0,0,"","","fe02","",0,0,"F01",0,0,-49.154,1.99,-2.663,348.858,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
20404242,12,"","chr316",0,0,0,"","","fe02","",0,0,"F01",0,0,-50.577,1.986,-2.597,37.652,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,1,-1,"","","","","",""
