int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
2173200,21732,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21731,"",30,0,0,0,21732,"",30,0,0,0,30253,"",20,0,0,0,32021,"",10,0,0,1,32041,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2173201,21732,1,"",-1,10,0,3,0,0,50,0,10011,"",0,0,0,0,21731,"",10,0,0,0,21732,"",10,0,0,0,30253,"",10,0,0,0,32021,"",30,0,0,1,32041,"",30,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2174100,21741,0,"",-1,0,0,0,0,0,0,0,10011,"",10,0,0,0,21741,"",10,0,0,0,21742,"",10,0,0,0,30193,"",20,0,0,0,30313,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2174200,21742,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21741,"",10,0,0,0,21742,"",10,0,0,0,30193,"",20,0,0,0,30313,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2179100,21791,0,"",-1,0,0,0,0,0,0,0,10011,"",10,0,0,0,21791,"",10,0,0,0,21792,"",10,0,0,0,27671,"",0,0,0,0,30043,"",20,0,0,0,30063,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2179200,21792,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21791,"",20,0,0,0,21792,"",0,0,0,0,27671,"",0,0,0,0,30043,"",30,0,0,0,30063,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2180100,21801,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,21801,"",10,0,0,0,21802,"",10,0,0,0,30303,"",30,0,0,0,30013,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2180200,21802,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21801,"",20,0,0,0,21802,"",0,0,0,0,30303,"",0,0,0,0,30013,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2181100,21811,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21813,"",0,0,0,0,21814,"",100,0,0,0,30193,"",0,0,0,0,30283,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2181101,21811,1,"",-1,0,0,21,0,0,0,0,10011,"",0,0,0,0,21813,"",30,0,0,0,21814,"",40,0,0,0,30193,"",20,0,0,0,30283,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2195100,21951,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,21951,"",20,0,0,0,30023,"",30,0,0,0,30033,"",20,0,0,0,32121,"",10,0,0,0,21952,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2215100,22151,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,22151,"",20,0,0,0,22152,"",20,0,0,0,30223,"",30,0,0,0,32121,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2215200,22152,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,22151,"",20,0,0,0,22152,"",20,0,0,0,30223,"",30,0,0,0,32121,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2219100,22191,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,22191,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2220100,22201,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,22201,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2232100,22321,0,"",-1,0,0,0,0,0,0,0,10011,"",20,0,0,0,22321,"",50,0,0,0,22322,"",20,0,0,0,22323,"",20,0,0,0,30212,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2234100,22341,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,22341,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2308100,23081,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23081,"",20,0,0,0,30022,"",20,0,0,0,32151,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2348100,23481,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23481,"",20,0,0,0,30071,"",20,0,0,0,33041,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2371100,23711,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23711,"",20,0,0,0,30112,"",20,0,0,0,32241,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2375100,23751,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,43753,"",0,0,0,0,33011,"",20,0,0,0,30322,"",20,0,0,0,33021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2382100,23821,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23821,"",20,0,0,0,23822,"",20,0,0,0,30193,"",30,0,0,0,32121,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2382200,23822,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23821,"",20,0,0,0,23822,"",20,0,0,0,30193,"",30,0,0,0,32121,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2394100,23941,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,23941,"",20,0,0,0,30313,"",20,0,0,0,30163,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2399100,23991,0,"",-1,0,0,0,0,0,0,0,10011,"",40,0,0,0,43993,"",0,0,0,0,30051,"",30,0,0,0,30061,"",20,0,0,0,32091,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2399101,23991,1,"",-1,10,0,20,0,6,0,0,10011,"",0,0,0,0,32071,"",50,0,0,0,32091,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2403100,24031,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24031,"",20,0,0,0,30132,"",20,0,0,0,30192,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2416100,24161,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24161,"",20,0,0,0,24162,"",20,0,0,0,30273,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2417100,24171,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24171,"",20,0,0,0,24172,"",20,0,0,0,30253,"",30,0,0,0,30213,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2438100,24381,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24381,"",20,0,0,0,30161,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2466100,24661,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24661,"",20,0,0,0,30011,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2492100,24921,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,24921,"",20,0,0,0,34021,"",20,0,0,0,30313,"",30,0,0,0,30223,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2579100,25791,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,25791,"",20,0,0,0,30283,"",20,0,0,0,30163,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2580100,25801,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,25801,"",20,0,0,0,30333,"",20,0,0,0,32141,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2596100,25961,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,25961,"",20,0,0,0,30292,"",20,0,0,0,30092,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2601100,26011,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26011,"",20,0,0,0,30202,"",20,0,0,0,30061,"",20,0,0,0,26015,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2601200,26012,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26011,"",0,0,0,0,30202,"",0,0,0,0,30061,"",0,0,0,0,33041,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2601201,26012,1,"",-1,10,0,18,0,3,0,0,10011,"",0,0,0,0,26011,"",0,0,0,0,30202,"",0,0,0,0,30061,"",0,0,0,0,33041,"",0,0,0,0,26014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2601202,26012,2,"",-1,20,0,18,0,8,0,0,10011,"",0,0,0,0,26011,"",0,0,0,0,30202,"",0,0,0,0,30061,"",0,0,0,0,33041,"",0,0,0,0,26014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2601203,26012,3,"",-1,30,0,18,0,13,0,0,10011,"",0,0,0,0,26011,"",0,0,0,0,30202,"",0,0,0,0,30061,"",0,0,0,0,33041,"",0,0,0,0,26014,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2606100,26061,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26061,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2609100,26091,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26091,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2682100,26821,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26821,"",20,0,0,0,30312,"",20,0,0,0,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2688100,26881,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,26881,"",20,0,0,0,26882,"",20,0,0,0,32071,"",10,0,0,0,30313,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2703100,27031,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27031,"",20,0,0,0,27032,"",30,0,0,0,30303,"",20,0,0,0,30223,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2706100,27061,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27061,"",20,0,0,0,30322,"",30,0,0,0,32051,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2718100,27181,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27181,"",20,0,0,0,30252,"",30,0,0,0,30222,"",20,0,0,0,34071,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2733100,27331,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27331,"",0,0,0,0,27332,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2733200,27332,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27331,"",20,0,0,0,27332,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2733300,27333,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,27331,"",0,0,0,0,27332,"",30,0,0,0,30263,"",20,0,0,0,32081,"",10,0,0,0,32101,"",10,0,0,0,31022,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2733301,27333,1,"",-1,10,0,3,0,0,50,0,10011,"",0,0,0,0,27331,"",0,0,0,0,27332,"",10,0,0,0,30263,"",10,0,0,0,32081,"",30,0,0,0,32101,"",30,0,0,0,31022,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2734100,27341,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27341,"",20,0,0,0,27342,"",30,0,0,0,30223,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2738100,27381,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27381,"",20,0,0,0,27382,"",30,0,0,0,30033,"",20,0,0,0,30283,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2738200,27382,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27381,"",20,0,0,0,27382,"",30,0,0,0,30033,"",20,0,0,0,30283,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2739100,27391,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27391,"",20,0,0,0,27392,"",30,0,0,0,30133,"",20,0,0,0,30293,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2742100,27421,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27421,"",20,0,0,0,30083,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2742200,27422,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27421,"",20,0,0,0,30263,"",20,0,0,0,30083,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2747100,27471,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27471,"",150,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2747200,27472,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27471,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2747300,27473,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27471,"",20,0,0,0,27472,"",10,0,0,0,30193,"",20,0,0,0,30173,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2747400,27474,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,27471,"",20,0,0,0,27472,"",10,0,0,0,30193,"",20,0,0,0,30173,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2749100,27491,0,"",-1,0,0,0,0,0,0,0,10011,"",50,0,0,0,27491,"",20,0,0,0,27492,"",20,0,0,0,30013,"",30,0,0,0,30033,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2767100,27671,0,"",-1,0,0,0,0,0,0,0,10011,"",10,0,0,0,27671,"",10,0,0,0,30043,"",20,0,0,0,30063,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2867100,28671,0,"",-1,0,0,0,0,0,0,0,10011,"",30,0,0,0,21781,"",10,0,0,0,21782,"",10,0,0,0,30013,"",20,0,0,0,30243,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2867200,28672,0,"",-1,0,0,0,0,0,0,0,10011,"",0,0,0,0,21781,"",10,0,0,0,21782,"",10,0,0,0,30013,"",20,0,0,0,30223,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2924100,29241,0,"",-1,0,0,0,0,0,0,0,10011,"",10,0,0,0,30161,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
2925100,29251,0,"",-1,0,0,0,0,0,0,0,10011,"",10,0,0,0,32021,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3006100,30061,0,"",-1,0,0,0,0,0,0,0,40005,"",1,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3101100,31011,0,"",-1,0,0,0,0,0,0,0,40004,"",1,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3012100,30121,0,"",-1,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3012101,30121,1,"",-1,0,1,2,0,0,60,0,80001,"",10,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
3012102,30121,2,"",-1,0,1,7,0,0,60,0,80007,"",5,6,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
