string2 0,string2 1,float 2,string2 3,float 4,string2 5,float 6,string2 7,float 8,string2 9,float 10,string2 11,float 12,string2 13,float 14,string2 15,float 16,string2 17,float 18,string2 19,float 20
"fg03_f04","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_f05","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_l01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_l02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_l03","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_l04","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_r01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_r02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_r03","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg03_r04","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg04_fn01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg05_n01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg05_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg06_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg06_w02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_d01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_d02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_d03","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_m01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_m02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_m03","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_u01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg07_u02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg08_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg08_w01_end01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg09_in01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg09_j01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg09_n01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg09_out01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg09_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg10_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg10_w01_end01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg11_d01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg11_l01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg11_r01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg11_u01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg13_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg14_n01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg14_w01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fg14_w02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fn01_01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"fn06_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fn07_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr01_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr01_01b","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr01_01_end01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr01_02b","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr02_d01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fr02_u01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fs01_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fs01_02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fs11_01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"ft01_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"ft01_02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"ft02_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"ft02_02","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"ft03_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fw01_01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fw01_01_end01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fw02_d01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"fw02_u01","f_hair",0.5,"l_f_hair",0.5,"r_f_hair",0.5,"b_hair",0.5,"l_b_hair",0.5,"r_hair",0.5,"r_b_hair",0.5,"r_b_muf01",0.5,"l_b_muf01",0.5,"",0
"m010_130_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_130_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_180_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_180_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c12","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m010_190_c14","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_030_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_120_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_120_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_120_c05","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_120_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_120_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_180_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_180_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_180_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_180_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m020_180_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c04","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c11","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c12","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m030_060_c13","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c15","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c16","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c17","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m090_040_c19","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_060_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_060_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_060_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m110_090_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m120_030_c07","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m120_030_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m120_030_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m140_050_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m140_050_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m140_050_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m200_011_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m200_011_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m200_011_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m210_060_c08","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m210_060_c09","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m210_080_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m210_080_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m210_080_c06","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c01","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c02","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
"m300_140_c03","f_hair",0,"l_f_hair",0,"r_f_hair",0,"b_hair",0,"l_b_hair",0,"r_hair",0,"r_b_hair",0,"r_b_muf01",0,"l_b_muf01",0,"",0
