int 0,empty 1,int 2,empty 3,empty 4,int 5,empty 6,bool 7,bool 8,bool 9,int 10,int 11,float 12,float 13,string2 14,int 15,int 16,int 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,int 37,empty 38,int 39,int 40,empty 41,int 42,int 43
10601,"",932,"","",10601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
10602,"",771,"","",10602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,22103,"",100,0,"",0,0
10701,"",10,"","",10701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
10702,"",894,"","",10701,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
10703,"",107,"","",10701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,764,"",100,0,"",0,10
11101,"",208,"","",11101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,7,"",15,0,"",0,20
11102,"",183,"","",11101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,0,40,4,0,"",0,0,"",0,20
11103,"",177,"","",11101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,0,40,4,0,"",0,0,"",0,20
11201,"",494,"","",11201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
11301,"",113,"","",11301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,800,8,0,"",0,0,"",0,15
11302,"",396,"","",11302,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,170,40,170,40,130,"",12,1000,0,5000,0,45,"",100,0,"",0,15
11401,"",966,"","",11401,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
11501,"",322,"","",11501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
11601,"",427,"","",11601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
11701,"",114,"","",11701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
11801,"",776,"","",11801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
12601,"",126,"","",12601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
12701,"",972,"","",12701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
12702,"",302,"","",12701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
12801,"",837,"","",12801,"",0,1,0,0,20,1.5,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
12802,"",809,"","",12802,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
12901,"",801,"","",12901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,10,160,16,0,"",0,0,"",0,10
12902,"",211,"","",12902,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
12903,"",989,"","",12901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
12904,"",704,"","",12902,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,22135,"",100,0,"",0,0
13001,"",59,"","",13001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
13002,"",130,"","",13001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,84,8,80,8,0,"",0,0,"",0,15
13003,"",177,"","",13003,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,0
13201,"",459,"","",13201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,1173,"",5,0,"",0,10
13301,"",779,"","",13301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
13302,"",133,"","",13301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
13401,"",756,"","",13401,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
13501,"",376,"","",13501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
13601,"",921,"","",13601,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
13701,"",217,"","",13701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
13801,"",138,"","",13801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
14001,"",815,"","",14001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
14101,"",754,"","",14101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14201,"",142,"","",14201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14401,"",144,"","",14401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14501,"",440,"","",14501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14601,"",704,"","",14601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14701,"",147,"","",14701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,4,24,160,16,0,"",0,0,"",0,0
14801,"",115,"","",14801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22119,"",100,0,"",0,0
14802,"",100,"","",14801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
14901,"",974,"","",14901,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
15001,"",150,"","",15001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
15101,"",346,"","",15101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,20
15102,"",414,"","",15101,"",1,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
16201,"",431,"","",16201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,10000,24,3200,16,0,"",0,0,"",0,0
16801,"",395,"","",16801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
16802,"",564,"","",16801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
16901,"",698,"","",16901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,0
17001,"",170,"","",17001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,5
17002,"",705,"","",17001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17101,"",365,"","",17101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17102,"",171,"","",17102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17201,"",434,"","",17201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,5
17202,"",888,"","",17202,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17301,"",584,"","",17301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17302,"",199,"","",17302,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17401,"",215,"","",17401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",21,664,10,320,32,0,"",0,0,"",0,0
17402,"",242,"","",17402,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",12,664,10,320,32,0,"",0,0,"",0,5
17403,"",24,"","",17403,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",21,50000,24,6400,160,0,"",0,0,"",0,5
17601,"",176,"","",17601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,5
17701,"",6,"","",17701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,664,8,160,16,0,"",0,0,"",0,10
17702,"",396,"","",17701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
17801,"",3,"","",17801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
17802,"",389,"","",17899,"",0,1,1,0,0,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,0,0,320,32,0,"",0,0,"",0,0
17901,"",914,"","",17901,"",0,1,0,0,20,1.9,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",12,50000,24,6400,160,0,"",0,0,"",0,5
18001,"",310,"","",18001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
18002,"",378,"","",18002,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,664,10,320,32,0,"",0,0,"",0,5
18101,"",139,"","",18101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
18102,"",313,"","",18101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,200,100,200,100,200,"",0,1364,12,320,32,0,"",0,0,"",0,5
18301,"",429,"","",18301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
18302,"",973,"","",18301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,15
18401,"",613,"","",18401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
18501,"",75,"","",18501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
18601,"",308,"","",18601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
18701,"",3,"","",18701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
18801,"",188,"","",18801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,0
18901,"",944,"","",18901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
19001,"",57,"","",19001,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
19101,"",928,"","",19101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22123,"",100,0,"",0,0
19102,"",932,"","",19102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
19103,"",42,"","",19102,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
19201,"",137,"","",19201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22117,"",100,0,"",0,0
19301,"",304,"","",19301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
19401,"",194,"","",19401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
19501,"",627,"","",19501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,22106,"",100,0,"",0,0
19601,"",130,"","",19601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
19602,"",196,"","",19601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,"",0,0
19801,"",742,"","",19801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
19901,"",398,"","",19901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
19902,"",986,"","",19902,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,150,80,160,80,160,80,160,"",0,264,8,160,16,22118,"",100,0,"",0,0
20801,"",596,"","",20801,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,300,100,300,100,130,"",0,4,1,20,1,0,"",0,0,"",0,50
20802,"",208,"","",20802,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,75,0,40,4,0,"",0,0,"",0,0
20901,"",209,"","",20901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
21001,"",676,"","",21001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
21002,"",912,"","",21001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22122,"",100,0,"",0,0
21003,"",921,"","",21001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,80,210,0,210,0,160,"",0,264,8,160,16,0,"",0,0,"",0,0
21101,"",954,"","",21101,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
21102,"",867,"","",21101,"",0,0,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
21103,"",810,"","",21103,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22120,"",100,0,"",0,0
21301,"",906,"","",21301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,22104,"",100,0,"",0,0
21501,"",775,"","",21501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,1364,12,350,35,0,"",0,0,"",0,5
21701,"",217,"","",21701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
21702,"",917,"","",21701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,160,80,160,80,160,"",0,264,8,160,16,0,"",0,0,"",0,10
21801,"",453,"","",21801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,484,6,80,8,0,"",0,0,"",0,15
21901,"",307,"","",21901,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,50,60,300,100,300,100,130,"",0,4,1,20,1,0,"",0,0,"",0,50
21902,"",219,"","",21902,"",0,1,1,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
21903,"",342,"","",21903,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,0
22001,"",181,"","",22001,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
22002,"",409,"","",22002,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,120,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,0
22003,"",938,"","",22003,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,120,60,130,60,130,60,130,"",0,84,6,80,8,0,"",0,0,"",0,0
22201,"",576,"","",22201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,0,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,0
22301,"",919,"","",22301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22401,"",512,"","",22401,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22501,"",225,"","",22501,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
22502,"",225,"","",22501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
22503,"",576,"","",22501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,0,0,0,0,0,"",0,0,"",0,0
22504,"",55,"","",22502,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
22601,"",138,"","",22601,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22602,"",679,"","",22602,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,150,80,160,80,160,80,160,"",0,264,8,160,16,22121,"",100,0,"",0,0
22603,"",412,"","",22601,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22701,"",897,"","",22701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
22702,"",383,"","",22701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
22801,"",36,"","",22801,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
22802,"",680,"","",22801,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,0,"",0,0,"",0,15
22803,"",435,"","",22803,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,6,80,8,22124,"",100,0,"",0,0
22901,"",687,"","",22901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22902,"",229,"","",22901,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
22903,"",709,"","",22901,"",0,0,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
23001,"",427,"","",23001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,0
23101,"",231,"","",23101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,30,50,120,20,120,20,100,"",0,24,4,40,4,0,"",0,0,"",0,0
23102,"",766,"","",23102,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,90,50,100,50,100,50,100,"",0,24,4,40,4,0,"",0,0,"",0,20
23103,"",705,"","",23101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,40,50,130,30,130,30,100,"",0,24,4,40,4,0,"",0,0,"",0,20
23201,"",933,"","",23201,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
23301,"",372,"","",23301,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,90,260,90,200,"",0,664,10,320,32,0,"",0,0,"",0,5
23501,"",235,"","",23501,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,60,100,260,60,260,60,200,"",0,84,8,80,8,0,"",0,0,"",0,5
23701,"",177,"","",23701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
23702,"",345,"","",23701,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,764,"",100,0,"",0,10
23703,"",309,"","",23702,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,22112,"",100,0,"",0,0
23901,"",982,"","",23901,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
23902,"",54,"","",23901,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,50,80,210,50,210,50,160,"",0,264,8,160,16,0,"",0,0,"",0,10
24001,"",740,"","",24001,"",0,1,0,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
24002,"",810,"","",24001,"",0,1,1,0,20,-1,0.05,"",0,0,1,1,1,1,1,1,1,40,60,170,40,170,40,130,"",0,84,8,80,8,0,"",0,0,"",0,15
24101,"",11,"","",24101,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,10,1,0,"",0,0,"",0,100
24201,"",163,"","",24201,"",0,1,0,0,20,-1,0.1,"",0,0,1,1,1,1,1,1,1,20,60,200,20,200,20,130,"",0,4,2,20,2,0,"",0,0,"",0,100
