int 0,string3 1,int 2,string2 3,string2 4,bool 5,string2 6,int 7,int 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int 35,int 36,float 37,float 38,float 39,float 40,int 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int 50,int 51,int 52,int 53,string2 54,string2 55,int 56
102408,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-5.748,0,-50.605,90,0,0,1,1,"wall_cl",4,3,3,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102409,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,-5.757,0,-54.668,90,0,0,1,1,"wall_cl",4,3,3,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102410,"",10,"","",0,"f00tentset00",1,0,"","","","","",0,0,1.064,-0.001,-65.221,0,0,0,1,1,"wall_cl",4,3,3,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102500,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,57.81,0.2,-70.759,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102501,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,57.81,0.2,-31.333,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102502,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-68.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102503,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-64.838,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102504,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-61.131,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102505,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-57.209,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102506,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-53.373,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102507,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-49.488,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102508,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-45.352,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102509,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-41.252,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102510,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-36.983,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102511,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,57.81,1.4,-32.983,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102512,"",1,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,61.979,0,-57.31,199.056,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102513,"",1,"","",0,"f00squadvehicle00",1,0,"","","","","",0,0,61.049,-0.001,-43.627,20.026,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102514,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-95.903,0.229,-139.419,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102515,"",1,"","",0,"f00electgate00",1,0,"","","","","",0,0,-81.56,0.27,-146.471,27,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102516,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-93.985,1.4,-141.022,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102517,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-90.423,1.4,-142.492,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102518,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-86.819,1.4,-144.112,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102519,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-83.65,1.4,-145.503,27,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102520,"",1,"","",0,"f00electshield00",1,0,"","","","","",0,0,-47.987,1.4,-152.619,16.968,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102521,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-18.485,0,-38.994,270,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102522,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-31.116,-0.001,-38.915,272.848,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102523,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-44.053,0,-36.918,292.376,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102524,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-142.747,-0.001,-22.923,114.197,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102525,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-155.974,0,-16.824,114.197,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102526,"",1,"","",0,"f00barrier01",1,0,"","","","e001","",0,0,-168.812,0,-11.179,114.197,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102600,"",11,"fa_sub201_t0102","fa_sub201",0,"chr311",1,0,"","","","f001","",0,0,-1.302,1.738,25.312,358.036,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,8,2,2,0,1,0,"",0,0,-1,0,"","1",-1
102701,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-5.768,1.2,25.399,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102702,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-2.226,1.2,25.436,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102703,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-5.307,1.2,14.502,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102704,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-1.726,1.2,14.47,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102705,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-1.321,1.2,21.748,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102706,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-1.365,1.2,17.756,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102707,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,4.833,1.2,5.887,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102708,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,1.756,1.2,5.859,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102709,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,4.742,1.2,-5.036,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102710,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,2.141,1.2,-5.084,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102711,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,1.449,1.2,-1.775,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102712,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,1.483,1.2,2.337,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102713,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-5.86,1.2,-7.523,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102714,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-2.352,1.2,-7.511,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102715,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-5.797,1.2,-18.282,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102716,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-2.332,1.2,-18.31,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102717,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-1.789,1.2,-15.633,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
102718,"",10,"","",0,"f00electshield00",1,0,"","","","","",0,0,-1.763,1.2,-10.887,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
